lat,long,min_temp,max_temp,elevation,isothermality,mean_temp,precip,seasonal_temp,pred_cluster,species,community,new,province,genus
36.525,-6.025,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps nigricollis,Andalucia,"36.525,-6.025",Cadiz,Podiceps
36.849,-6.314,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps cristatus,Andalucia,"36.849,-6.314",Costa Noroeste,Podiceps
36.578,-6.073,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps nigricollis,Andalucia,"36.578,-6.073",Cadiz,Podiceps
36.858,-5.863,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Netta rufina,Andalucia,"36.858,-5.863",Cadiz,Netta
36.874,-5.861,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tachybaptus ruficollis,Andalucia,"36.874,-5.861",Cadiz,Tachybaptus
36.64,-6.225,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tachybaptus ruficollis,Andalucia,"36.64,-6.225",Cadiz,Tachybaptus
36.396,-6.124,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Netta rufina,Andalucia,"36.396,-6.124",Cadiz,Netta
36.648,-6.235,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps nigricollis,Andalucia,"36.648,-6.235",Cadiz,Podiceps
36.87,-5.866,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tachybaptus ruficollis,Andalucia,"36.87,-5.866",Cadiz,Tachybaptus
36.528,-6.051,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tachybaptus ruficollis,Andalucia,"36.528,-6.051",Cadiz,Tachybaptus
36.344,-6.045,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tachybaptus ruficollis,Andalucia,"36.344,-6.045",Cadiz,Tachybaptus
36.316,-5.876,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps cristatus,Andalucia,"36.316,-5.876",La Janda,Podiceps
36.85,-6.35,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Vulpes vulpes,Andalucia,"36.85,-6.35",Costa Noroeste,Vulpes
36.898,-6.322,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Vulpes vulpes,Andalucia,"36.898,-6.322",Costa Noroeste,Vulpes
37.071,-6.272,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"37.071,-6.272",Sevilla,Pelodytes
37.075,-6.382,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"37.075,-6.382",Sevilla,Pelodytes
37.071,-6.283,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"37.071,-6.283",Sevilla,Pelodytes
36.174,-5.434,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps cristatus,Andalucia,"36.174,-5.434",Campo de Gibraltar,Podiceps
36.883,-6.234,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Netta rufina,Andalucia,"36.883,-6.234",Costa Noroeste,Netta
36.212,-5.914,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Platalea leucorodia,Andalucia,"36.212,-5.914",La Janda,Platalea
36.445,-6.177,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps cristatus,Andalucia,"36.445,-6.177",Cadiz,Podiceps
36.175,-5.438,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Platalea leucorodia,Andalucia,"36.175,-5.438",Campo de Gibraltar,Platalea
36.753,-5.993,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps cristatus,Andalucia,"36.753,-5.993",Cadiz,Podiceps
36.285,-5.278,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tachybaptus ruficollis,Andalucia,"36.285,-5.278",Campo de Gibraltar,Tachybaptus
36.176,-5.435,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tachybaptus ruficollis,Andalucia,"36.176,-5.435",Campo de Gibraltar,Tachybaptus
36.044,-5.523,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.044,-5.523",Campo de Gibraltar,Bufo
36.1,-5.8,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.1,-5.8",Campo de Gibraltar,Salamandra
36.11,-5.766,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.11,-5.766",Campo de Gibraltar,Salamandra
36.47,-6.231,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Mareca penelope,Andalucia,"36.47,-6.231",Cadiz,Mareca
36.57,-6.208,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Platalea leucorodia,Andalucia,"36.57,-6.208",Cadiz,Platalea
36.516,-6.226,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Platalea leucorodia,Andalucia,"36.516,-6.226",Cadiz,Platalea
36.524,-6.118,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"36.524,-6.118",Cadiz,Herpestes
36.517,-6.057,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"36.517,-6.057",Cadiz,Herpestes
36.849,-6.342,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps cristatus,Andalucia,"36.849,-6.342",Costa Noroeste,Podiceps
36.89,-6.329,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Podiceps nigricollis,Andalucia,"36.89,-6.329",Costa Noroeste,Podiceps
36.25,-5.35,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Meles meles,Andalucia,"36.25,-5.35",Campo de Gibraltar,Meles
36.204,-5.418,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"36.204,-5.418",Campo de Gibraltar,Herpestes
36.239,-5.316,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"36.239,-5.316",Campo de Gibraltar,Herpestes
36.227,-5.417,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Anguilla anguilla,Andalucia,"36.227,-5.417",Campo de Gibraltar,Anguilla
36.287,-5.314,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.287,-5.314",Campo de Gibraltar,Bufo
36.287,-5.32,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.287,-5.32",Campo de Gibraltar,Bufo
36.201,-5.406,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"36.201,-5.406",Campo de Gibraltar,Pelobates
36.203,-5.405,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"36.203,-5.405",Campo de Gibraltar,Discoglossus
36.205,-5.404,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.205,-5.404",Campo de Gibraltar,Bufo
43.384,-4.344,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,4,Meles meles,Andalucia,"43.384,-4.344",Cantabria,Meles
36.8,-6.25,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Vulpes vulpes,Andalucia,"36.8,-6.25",Costa Noroeste,Vulpes
36.862,-5.179,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.862,-5.179",Cadiz,Bufo
36.753,-5.365,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.753,-5.365",Cadiz,Bufo
36.472,-6.214,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Mareca penelope,Andalucia,"36.472,-6.214",Cadiz,Mareca
36.205,-5.783,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"36.205,-5.783",Campo de Gibraltar,Herpestes
36.19,-5.78,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"36.19,-5.78",Campo de Gibraltar,Herpestes
36.102,-5.727,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Vulpes vulpes,Andalucia,"36.102,-5.727",Campo de Gibraltar,Vulpes
36.07,-5.58,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Vulpes vulpes,Andalucia,"36.07,-5.58",Campo de Gibraltar,Vulpes
36.159,-5.634,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Vulpes vulpes,Andalucia,"36.159,-5.634",Campo de Gibraltar,Vulpes
36.158,-5.634,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Vulpes vulpes,Andalucia,"36.158,-5.634",Campo de Gibraltar,Vulpes
36.17,-5.79,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"36.17,-5.79",Campo de Gibraltar,Pelodytes
36.149,-5.712,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"36.149,-5.712",Campo de Gibraltar,Pelodytes
36.06,-5.62,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.06,-5.62",Campo de Gibraltar,Bufo
36.08,-5.644,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.08,-5.644",Campo de Gibraltar,Bufo
36.077,-5.538,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.077,-5.538",Campo de Gibraltar,Bufo
36.199,-5.786,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"36.199,-5.786",Campo de Gibraltar,Pelodytes
36.117,-5.651,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.117,-5.651",Campo de Gibraltar,Salamandra
36.71,-5.37,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.71,-5.37",Cadiz,Salamandra
36.711,-5.37,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.711,-5.37",Cadiz,Bufo
36.682,-5.358,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.682,-5.358",Cadiz,Salamandra
36.68,-5.357,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.68,-5.357",Cadiz,Salamandra
36.682,-5.356,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.682,-5.356",Cadiz,Salamandra
36.682,-5.354,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.682,-5.354",Cadiz,Salamandra
36.679,-5.354,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.679,-5.354",Cadiz,Salamandra
36.68,-5.351,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"36.68,-5.351",Cadiz,Pelodytes
36.683,-5.36,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.683,-5.36",Cadiz,Salamandra
36.683,-5.356,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.683,-5.356",Cadiz,Salamandra
36.681,-5.351,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"36.681,-5.351",Cadiz,Hyla
36.705,-5.372,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.705,-5.372",Cadiz,Salamandra
36.705,-5.371,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"36.705,-5.371",Cadiz,Pelodytes
36.711,-5.369,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.711,-5.369",Cadiz,Salamandra
36.713,-5.367,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.713,-5.367",Cadiz,Salamandra
36.712,-5.367,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"36.712,-5.367",Cadiz,Discoglossus
36.682,-5.357,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"36.682,-5.357",Cadiz,Salamandra
36.682,-5.353,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"36.682,-5.353",Cadiz,Pelodytes
36.683,-5.352,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"36.683,-5.352",Cadiz,Hyla
36.681,-5.352,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"36.681,-5.352",Cadiz,Hyla
36.679,-5.351,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"36.679,-5.351",Cadiz,Pelodytes
36.679,-5.349,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"36.679,-5.349",Cadiz,Pelodytes
36.186,-5.948,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.186,-5.948",La Janda,Chamaeleo
36.188,-6.025,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.188,-6.025",La Janda,Chamaeleo
36.189,-5.946,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.189,-5.946",La Janda,Chamaeleo
36.179,-5.973,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.179,-5.973",La Janda,Chamaeleo
36.187,-5.955,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.187,-5.955",La Janda,Chamaeleo
36.19,-5.944,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.19,-5.944",La Janda,Chamaeleo
36.188,-5.941,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.188,-5.941",La Janda,Chamaeleo
36.809,-6.326,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.809,-6.326",Costa Noroeste,Chamaeleo
36.809,-6.325,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.809,-6.325",Costa Noroeste,Chamaeleo
36.1,-5.793,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"36.1,-5.793",Campo de Gibraltar,Timon
36.09,-5.776,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.09,-5.776",Campo de Gibraltar,Chamaeleo
36.089,-5.778,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Chamaeleo chamaeleon,Andalucia,"36.089,-5.778",Campo de Gibraltar,Chamaeleo
36.132,-5.719,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hemorrhois hippocrepis,Andalucia,"36.132,-5.719",Campo de Gibraltar,Hemorrhois
36.155,-5.75,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hemorrhois hippocrepis,Andalucia,"36.155,-5.75",Campo de Gibraltar,Hemorrhois
36.05,-5.59,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hemorrhois hippocrepis,Andalucia,"36.05,-5.59",Campo de Gibraltar,Hemorrhois
36.074,-5.646,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"36.074,-5.646",Campo de Gibraltar,Timon
36.027,-5.619,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"36.027,-5.619",Campo de Gibraltar,Timon
36.696,-5.379,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Blanus cinereus,Andalucia,"36.696,-5.379",Cadiz,Blanus
36.705,-5.373,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"36.705,-5.373",Cadiz,Timon
36.705,-5.369,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"36.705,-5.369",Cadiz,Timon
36.683,-5.359,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"36.683,-5.359",Cadiz,Timon
36.683,-5.358,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"36.683,-5.358",Cadiz,Timon
36.683,-5.348,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"36.683,-5.348",Cadiz,Timon
36.516,-5.639,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"36.516,-5.639",La Janda,Discoglossus
36.52,-5.636,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"36.52,-5.636",La Janda,Discoglossus
36.112,-5.498,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.112,-5.498",Campo de Gibraltar,Bufo
36.107,-5.54,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.107,-5.54",Campo de Gibraltar,Bufo
36.107,-5.539,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.107,-5.539",Campo de Gibraltar,Bufo
36.091,-5.492,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.091,-5.492",Campo de Gibraltar,Bufo
36.05,-5.55,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Vulpes vulpes,Andalucia,"36.05,-5.55",Campo de Gibraltar,Vulpes
36.515,-6.21,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Ardea alba,Andalucia,"36.515,-6.21",Cadiz,Ardea
36.431,-6.18,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Platalea leucorodia,Andalucia,"36.431,-6.18",Cadiz,Platalea
36.511,-6.155,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Ardea alba,Andalucia,"36.511,-6.155",Cadiz,Ardea
36.464,-6.247,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Platalea leucorodia,Andalucia,"36.464,-6.247",Cadiz,Platalea
36.08,-5.504,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"36.08,-5.504",Campo de Gibraltar,Hyla
36.504,-6.197,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tadorna tadorna,Andalucia,"36.504,-6.197",Cadiz,Tadorna
36.425,-6.199,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Ardea alba,Andalucia,"36.425,-6.199",Cadiz,Ardea
37.878,-4.768,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Tachybaptus ruficollis,Andalucia,"37.878,-4.768",C�rdoba,Tachybaptus
37.5,-4.42,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"37.5,-4.42",C�rdoba,Timon
37.45,-4.26,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"37.45,-4.26",C�rdoba,Timon
37.44,-4.26,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hemorrhois hippocrepis,Andalucia,"37.44,-4.26",C�rdoba,Hemorrhois
37.725,-5.282,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hemorrhois hippocrepis,Andalucia,"37.725,-5.282",C�rdoba,Hemorrhois
37.713,-5.301,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hemorrhois hippocrepis,Andalucia,"37.713,-5.301",Sevilla,Hemorrhois
37.929,-5.272,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Timon lepidus,Andalucia,"37.929,-5.272",C�rdoba,Timon
37.43,-4.24,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hemorrhois hippocrepis,Andalucia,"37.43,-4.24",C�rdoba,Hemorrhois
