long,lat,locality,province,year,month,kingdom,class,family,genus,species,common_name,loc
-6.235,36.951,Veta La Palma,Sevilla,2000,Jan,Animalia,Aves,Anatidae,Tadorna,Tadorna tadorna,Common Shelduck,"{'type': 'Point', 'coordinates': (-6.235, 36.951)}"
-6.235,36.951,Veta La Palma,Sevilla,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps nigricollis,Eared Grebe,"{'type': 'Point', 'coordinates': (-6.235, 36.951)}"
-6.235,36.951,Veta La Palma,Sevilla,2000,Jan,Animalia,Aves,Threskiornithidae,Platalea,Platalea leucorodia,Eurasian Spoonbill,"{'type': 'Point', 'coordinates': (-6.235, 36.951)}"
-6.235,36.951,Veta La Palma,Sevilla,2000,Jan,Animalia,Aves,Anatidae,Anas,Mareca penelope,Eurasian Wigeon,"{'type': 'Point', 'coordinates': (-6.235, 36.951)}"
-6.235,36.951,Veta La Palma,Sevilla,2000,Jan,Animalia,Aves,Anatidae,Netta,Netta rufina,Red-crested Pochard,"{'type': 'Point', 'coordinates': (-6.235, 36.951)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps nigricollis,Zampullin cuellinegro,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2000,Jan,Animalia,Aves,Threskiornithidae,Plegadis,Plegadis falcinellus,Morito comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2000,Jan,Animalia,Aves,Anatidae,Netta,Netta rufina,Pato colorado,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2000,Jan,Animalia,Aves,Threskiornithidae,Platalea,Platalea leucorodia,Espatula comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2000,Jan,Animalia,Aves,Ardeidae,Ardea,Egretta alba,Garceta grande,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2000,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Threskiornithidae,Platalea,Platalea leucorodia,Espatula comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Threskiornithidae,Plegadis,Plegadis falcinellus,Morito comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps nigricollis,Zampullin cuellinegro,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Anatidae,Tadorna,Tadorna tadorna,Tarro blanco,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Anatidae,Netta,Netta rufina,Pato colorado,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Ardeidae,Ardea,Egretta alba,Garceta grande,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Ardeidae,Ardeola,Ardeola ralloides,Garcilla cangrejera,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Ardeidae,Nycticorax,Nycticorax nycticorax,Martinete comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2002,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2003,Jan,Animalia,Aves,Anatidae,Tadorna,Tadorna tadorna,Tarro blanco,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps nigricollis,Zampullin cuellinegro,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Anatidae,Tadorna,Tadorna tadorna,Tarro blanco,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Anatidae,Netta,Netta rufina,Pato colorado,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Threskiornithidae,Platalea,Platalea leucorodia,Espatula comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps nigricollis,Zampullin cuellinegro,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Ardeidae,Nycticorax,Nycticorax nycticorax,Martinete comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Ardeidae,Ardeola,Ardeola ralloides,Garcilla cangrejera,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Ardeidae,Ardea,Egretta alba,Garceta grande,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-6.238,36.942,Veta La Palma (SE),Sevilla,2004,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-6.238, 36.942)}"
-5.92,43.587,Zeluan--Ensenada de Llodero,Sevilla,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps nigricollis,Eared Grebe,"{'type': 'Point', 'coordinates': (-5.92, 43.587)}"
-6.083,37.885,Almaden de la Plata,Sevilla,2013,May,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.083, 37.885)}"
-6.077,37.844,Almaden de la Plata,Sevilla,2013,Mar,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-6.077, 37.844)}"
-6.077,37.844,Almaden de la Plata,Sevilla,2013,Mar,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.077, 37.844)}"
-6.077,37.844,Almaden de la Plata,Sevilla,2013,Mar,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.077, 37.844)}"
-6.09,37.78,Almaden de la Plata,Sevilla,2016,Apr,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.09, 37.78)}"
-6.086,37.782,Almaden de la Plata,Sevilla,2016,Dec,Animalia,Amphibia,Pelodytidae,Pelodytes,Pelodytes ibericus,Iberian Parsley Frog,"{'type': 'Point', 'coordinates': (-6.086, 37.782)}"
-6.04,37.86,Almaden de la Plata,Sevilla,2016,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.04, 37.86)}"
-6.038,37.858,Almaden de la Plata,Sevilla,2016,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.038, 37.858)}"
-6.038,37.859,Almaden de la Plata,Sevilla,2016,May,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.038, 37.859)}"
-6.038,37.858,Almaden de la Plata,Sevilla,2016,May,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.038, 37.858)}"
-6.038,37.858,Almaden de la Plata,Sevilla,2016,Jun,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.038, 37.858)}"
-6.03,37.86,Almaden de la Plata,Sevilla,2016,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.03, 37.86)}"
-6.03,37.862,Almaden de la Plata,Sevilla,2016,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.03, 37.862)}"
-6.03,37.862,Almaden de la Plata,Sevilla,2016,Jun,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.03, 37.862)}"
-6.03,37.862,Almaden de la Plata,Sevilla,2016,Sep,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.03, 37.862)}"
-6.072,37.915,Almaden de la Plata,Sevilla,2017,Feb,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-6.072, 37.915)}"
-6.051,37.844,Almaden de la Plata,Sevilla,2017,Mar,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-6.051, 37.844)}"
-6.048,37.844,Almaden de la Plata,Sevilla,2017,Feb,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.048, 37.844)}"
-6.048,37.844,Almaden de la Plata,Sevilla,2017,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.048, 37.844)}"
-6.047,37.844,Almaden de la Plata,Sevilla,2017,Mar,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.047, 37.844)}"
-6.047,37.844,Almaden de la Plata,Sevilla,2017,Apr,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.047, 37.844)}"
-6.047,37.844,Almaden de la Plata,Sevilla,2017,Apr,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.047, 37.844)}"
-6.047,37.844,Almaden de la Plata,Sevilla,2017,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.047, 37.844)}"
-6.047,37.843,Almaden de la Plata,Sevilla,2017,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.047, 37.843)}"
-6.046,37.844,Almaden de la Plata,Sevilla,2017,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.046, 37.844)}"
-6.04,37.86,Almaden de la Plata,Sevilla,2017,Mar,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.04, 37.86)}"
-6.038,37.858,Almaden de la Plata,Sevilla,2017,Apr,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.038, 37.858)}"
-6.066,37.868,Almaden de la Plata,Sevilla,2018,Apr,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-6.066, 37.868)}"
-6.063,37.867,Almaden de la Plata,Sevilla,2018,Mar,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-6.063, 37.867)}"
-6.062,37.867,Almaden de la Plata,Sevilla,2018,Mar,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-6.062, 37.867)}"
-6.058,37.863,Almaden de la Plata,Sevilla,2018,Apr,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-6.058, 37.863)}"
-6.05,37.85,Almaden de la Plata,Sevilla,2018,Mar,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-6.05, 37.85)}"
-6.05,37.84,Almaden de la Plata,Sevilla,2018,May,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.05, 37.84)}"
-6.048,37.86,Almaden de la Plata,Sevilla,2018,Mar,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.048, 37.86)}"
-6.048,37.844,Almaden de la Plata,Sevilla,2018,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.048, 37.844)}"
-6.047,37.844,Almaden de la Plata,Sevilla,2018,Feb,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.047, 37.844)}"
-6.047,37.844,Almaden de la Plata,Sevilla,2018,Feb,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.047, 37.844)}"
-6.047,37.844,Almaden de la Plata,Sevilla,2018,Apr,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.047, 37.844)}"
-6.047,37.844,Almaden de la Plata,Sevilla,2018,May,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.047, 37.844)}"
-6.046,37.844,Almaden de la Plata,Sevilla,2018,Mar,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-6.046, 37.844)}"
-6.046,37.846,Almaden de la Plata,Sevilla,2018,Mar,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.046, 37.846)}"
-6.046,37.844,Almaden de la Plata,Sevilla,2018,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.046, 37.844)}"
-6.046,37.844,Almaden de la Plata,Sevilla,2018,May,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.046, 37.844)}"
-6.046,37.844,Almaden de la Plata,Sevilla,2018,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.046, 37.844)}"
-6.044,37.852,Almaden de la Plata,Sevilla,2018,Mar,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.044, 37.852)}"
-6.03,37.862,Almaden de la Plata,Sevilla,2018,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.03, 37.862)}"
-6.007,37.853,Almaden de la Plata,Sevilla,2018,Feb,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-6.007, 37.853)}"
-6.085,37.783,Almaden de la Plata,Sevilla,2019,Apr,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.085, 37.783)}"
-6.085,37.783,Almaden de la Plata,Sevilla,2019,Apr,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.085, 37.783)}"
-6.046,37.844,Almaden de la Plata,Sevilla,2019,Mar,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-6.046, 37.844)}"
-6.075,37.791,Almaden de la Plata,Sevilla,2020,Jan,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.075, 37.791)}"
-6.332,37.167,Aznalcazar,Sevilla,2016,Feb,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-6.332, 37.167)}"
-6.31,37.07,Aznalcazar,Sevilla,2016,Feb,Animalia,Amphibia,Pelodytidae,Pelodytes,Pelodytes ibericus,Iberian Parsley Frog,"{'type': 'Point', 'coordinates': (-6.31, 37.07)}"
-6.3,37.071,Aznalcazar,Sevilla,2016,Feb,Animalia,Amphibia,Pelodytidae,Pelodytes,Pelodytes ibericus,Iberian Parsley Frog,"{'type': 'Point', 'coordinates': (-6.3, 37.071)}"
-6.296,37.526,Aznalcollar,Sevilla,2016,Jun,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.296, 37.526)}"
-6.082,37.777,Castilblanco de los Arroyos,Sevilla,2016,Apr,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.082, 37.777)}"
-6.061,37.765,Castilblanco de los Arroyos,Sevilla,2016,May,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-6.061, 37.765)}"
-5.94,37.7,Castilblanco de los Arroyos,Sevilla,2016,Apr,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-5.94, 37.7)}"
-5.94,37.7,Castilblanco de los Arroyos,Sevilla,2016,Apr,Animalia,Amphibia,Pelodytidae,Pelodytes,Pelodytes ibericus,Iberian Parsley Frog,"{'type': 'Point', 'coordinates': (-5.94, 37.7)}"
-5.918,37.714,Castilblanco de los Arroyos,Sevilla,2016,Apr,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-5.918, 37.714)}"
-5.918,37.714,Castilblanco de los Arroyos,Sevilla,2016,Apr,Animalia,Amphibia,Pelodytidae,Pelodytes,Pelodytes ibericus,Iberian Parsley Frog,"{'type': 'Point', 'coordinates': (-5.918, 37.714)}"
-6.032,37.743,Castilblanco de los Arroyos,Sevilla,2017,Feb,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-6.032, 37.743)}"
-5.964,37.685,Castilblanco de los Arroyos,Sevilla,2017,Feb,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-5.964, 37.685)}"
-5.777,37.935,Cazalla de la Sierra,Sevilla,2012,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-5.777, 37.935)}"
-5.77,37.933,Cazalla de la Sierra,Sevilla,2012,May,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-5.77, 37.933)}"
-5.733,37.942,Cazalla de la Sierra,Sevilla,2012,May,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-5.733, 37.942)}"
-5.725,37.937,Cazalla de la Sierra,Sevilla,2012,May,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-5.725, 37.937)}"
-5.719,37.934,Cazalla de la Sierra,Sevilla,2012,May,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-5.719, 37.934)}"
-5.901,37.96,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Alytidae,Discoglossus,Discoglossus galganoi,Iberian Painted Frog,"{'type': 'Point', 'coordinates': (-5.901, 37.96)}"
-5.901,37.96,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-5.901, 37.96)}"
-5.901,37.96,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-5.901, 37.96)}"
-5.885,37.97,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Alytidae,Discoglossus,Discoglossus galganoi,Iberian Painted Frog,"{'type': 'Point', 'coordinates': (-5.885, 37.97)}"
-5.885,37.97,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-5.885, 37.97)}"
-5.885,37.97,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-5.885, 37.97)}"
-5.883,37.974,Cazalla de la Sierra,Sevilla,2013,May,Animalia,Amphibia,Alytidae,Discoglossus,Discoglossus galganoi,Iberian Painted Frog,"{'type': 'Point', 'coordinates': (-5.883, 37.974)}"
-5.878,37.971,Cazalla de la Sierra,Sevilla,2013,May,Animalia,Amphibia,Alytidae,Discoglossus,Discoglossus galganoi,Iberian Painted Frog,"{'type': 'Point', 'coordinates': (-5.878, 37.971)}"
-5.878,37.971,Cazalla de la Sierra,Sevilla,2013,May,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-5.878, 37.971)}"
-5.798,37.962,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-5.798, 37.962)}"
-5.798,37.962,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-5.798, 37.962)}"
-5.798,37.962,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Alytidae,Discoglossus,Discoglossus galganoi,Iberian Painted Frog,"{'type': 'Point', 'coordinates': (-5.798, 37.962)}"
-5.798,37.962,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-5.798, 37.962)}"
-5.798,37.962,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Salamandridae,Pleurodeles,Pleurodeles waltl,Spanish Ribbed Newt,"{'type': 'Point', 'coordinates': (-5.798, 37.962)}"
-5.798,37.962,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-5.798, 37.962)}"
-5.796,37.982,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-5.796, 37.982)}"
-5.796,37.982,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Alytidae,Discoglossus,Discoglossus galganoi,Iberian Painted Frog,"{'type': 'Point', 'coordinates': (-5.796, 37.982)}"
-5.796,37.982,Cazalla de la Sierra,Sevilla,2013,Apr,Animalia,Amphibia,Hylidae,Hyla,Hyla meridionalis,Mediterranean Tree Frog,"{'type': 'Point', 'coordinates': (-5.796, 37.982)}"
