long;lat;locality;province;community;year;month;kingdom;class;family;genus;species;common_name
-6.365;36.95;PN Donana;Huelva;Andalucia;2002;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
-6.365;36.95;PN Donana;Huelva;Andalucia;2002;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Glossy Ibis
-6.365;36.95;PN Donana;Huelva;Andalucia;2002;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-6.419;37.121;PN Donana;Huelva;Andalucia;2005;Jan;Animalia;Aves;Hirundinidae;Hirundo;Hirundo rustica;Barn Swallow
-6.365;36.95;PN Donana;Huelva;Andalucia;2008;Jan;Animalia;Aves;Upupidae;Upupa;Upupa epops;Eurasian Hoopoe
-6.365;36.95;PN Donana;Huelva;Andalucia;2008;Jan;Animalia;Aves;Ardeidae;Ardeola;Ardeola ralloides;Squacco Heron
-6.365;36.95;PN Donana;Huelva;Andalucia;2012;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
-6.365;36.95;PN Donana;Huelva;Andalucia;2012;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Glossy Ibis
-6.365;36.95;PN Donana;Huelva;Andalucia;2012;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
-6.365;36.95;PN Donana;Huelva;Andalucia;2012;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Black-crowned Night-Heron
-6.365;36.95;PN Donana;Huelva;Andalucia;2012;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-6.176;37.182;PN Donana--Cortijo de Los Pobres;Huelva;Andalucia;2015;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
-6.176;37.182;PN Donana--Cortijo de Los Pobres;Huelva;Andalucia;2015;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
-6.176;37.182;PN Donana--Cortijo de Los Pobres;Huelva;Andalucia;2015;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
-6.176;37.182;PN Donana--Cortijo de Los Pobres;Huelva;Andalucia;2015;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Glossy Ibis
-6.176;37.182;PN Donana--Cortijo de Los Pobres;Huelva;Andalucia;2015;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
-6.176;37.182;PN Donana--Cortijo de Los Pobres;Huelva;Andalucia;2015;Jan;Animalia;Aves;Ardeidae;Ardeola;Ardeola ralloides;Squacco Heron
-6.42;37.116;PN Donana--La Escupidera;Huelva;Andalucia;2015;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
-6.42;37.116;PN Donana--La Escupidera;Huelva;Andalucia;2015;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
-6.42;37.116;PN Donana--La Escupidera;Huelva;Andalucia;2015;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
-6.42;37.116;PN Donana--La Escupidera;Huelva;Andalucia;2015;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
-6.42;37.116;PN Donana--La Escupidera;Huelva;Andalucia;2015;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Hirundinidae;Hirundo;Hirundo rustica;Barn Swallow
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Tytonidae;Tyto;Tyto alba;Barn Owl
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Upupidae;Upupa;Upupa epops;Eurasian Hoopoe
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Glossy Ibis
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Black-crowned Night-Heron
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-6.216;37.162;PN Donana--northern marshes;Huelva;Andalucia;2005;Jan;Animalia;Aves;Ardeidae;Ardeola;Ardeola ralloides;Squacco Heron
-17.257;28.127;PN Garajonay--La Laguna;Huelva;Andalucia;2006;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
-17.257;28.127;PN Garajonay--La Laguna;Huelva;Andalucia;2014;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
-3.705;39.139;PN Tablas de Daimiel;Huelva;Andalucia;2001;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
-16.502;28.358;PNat Corona forestal Teide--La Caldera, Aguamansa;Huelva;Andalucia;2006;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
-3.491;43.421;PNat de las Marismas de Santona, Victoria y Joyel--Charca Gandarias;Huelva;Andalucia;2015;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Glossy Ibis
-3.491;43.421;PNat de las Marismas de Santona, Victoria y Joyel--Charca Gandarias;Huelva;Andalucia;2015;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-3.464;43.394;PNat de las Marismas de Santona, Victoria y Joyel--Colindres - Puerto;Huelva;Andalucia;2015;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
0.856;40.728;PNat Delta de l'Ebre--El Garxal;Huelva;Andalucia;2016;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Glossy Ibis
0.856;40.728;PNat Delta de l'Ebre--El Garxal;Huelva;Andalucia;2016;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
0.856;40.728;PNat Delta de l'Ebre--El Garxal;Huelva;Andalucia;2016;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
-0.759;38.197;PNat Hondo -- Pantano de Poniente;Huelva;Andalucia;2017;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
-0.759;38.197;PNat Hondo -- Pantano de Poniente;Huelva;Andalucia;2017;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-2.815;38.925;PNat Lagunas de Ruidera--Laguna Concejo;Huelva;Andalucia;2016;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
-2.815;38.925;PNat Lagunas de Ruidera--Laguna Concejo;Huelva;Andalucia;2016;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-3.47;43.446;PNat Marismas de Santona, Victoria y Joyel--Marisma de la Lastra;Huelva;Andalucia;2019;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Great Crested Grebe
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Upupidae;Upupa;Upupa epops;Eurasian Hoopoe
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Glossy Ibis
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-6.519;37.088;PN-Donana--General;Huelva;Andalucia;2012;Jan;Animalia;Aves;Ardeidae;Ardeola;Ardeola ralloides;Squacco Heron
0.304;41.805; de Esplus-Rafales;Huesca;Aragon;2019;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
0.136;41.918; de Selgua y Conchel, Monzon ;Huesca;Aragon;2006;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.586;42.477; Huesca;Huesca;Aragon;2006;Jul;Animalia;Reptilia;Lacertidae;Timon;Timon lepidus;Ocellated Lizard
-0.63;42.183;Alberca de Castilla;Huesca;Aragon;2005;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.451;42.126;Alberca de Loreto;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.451;42.126;Alberca de Loreto;Huesca;Aragon;2007;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.451;42.126;Alberca de Loreto;Huesca;Aragon;2010;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.451;42.126;Alberca de Loreto;Huesca;Aragon;2012;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.718;42.125;Alcala de Gurrea;Huesca;Aragon;2020;Feb;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
0.196;42.635;Alto Valle del Cinca;Huesca;Aragon;2017;Aug;Animalia;Actinopterygii;Salmonidae;Salmo;Salmo trutta;Brown Trout
-0.783;42.851;Anso;Huesca;Aragon;2019;May;Animalia;Amphibia;Salamandridae;Calotriton;Calotriton asper;Pyrenean Brook Newt
-0.783;42.851;Anso;Huesca;Aragon;2019;May;Animalia;Amphibia;Bufonidae;Bufo;Bufo spinosus;Spiny Toad
0.127;41.718;Arrozales de Alcolea del Cinca ;Huesca;Aragon;2009;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
0.032;41.787;Arrozales de Castelflorite;Huesca;Aragon;2019;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
0.112;41.915;Arrozales de Selgua;Huesca;Aragon;2019;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
0.411;41.592;Balsa Blanch ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.066;41.048;Balsa de Candasnos ;Huesca;Aragon;2001;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
0.066;41.048;Balsa de Candasnos ;Huesca;Aragon;2001;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
0.066;41.048;Balsa de Candasnos ;Huesca;Aragon;2003;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
0.066;41.048;Balsa de Candasnos ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.331;41.958;Balsa de Monreal ;Huesca;Aragon;2001;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.296;41.765;Balsa de Rafales ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.273;41.751;Balsa de Rafales I ;Huesca;Aragon;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.273;41.751;Balsa de Rafales I ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.12;42.701;Bujaruelo;Huesca;Aragon;2019;Jul;Animalia;Actinopterygii;Salmonidae;Salmo;Salmo trutta;Brown Trout
-0.195;42.231;Casbas de Huesca;Huesca;Aragon;2020;Jan;Animalia;Mammalia;Mustelidae;Meles;Meles meles;Eurasian Badger
0.326;42.142;Embalse de Barasona ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.326;42.142;Embalse de Barasona ;Huesca;Aragon;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.326;42.142;Embalse de Barasona ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.238;42.158;Embalse de El Grado ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.238;42.158;Embalse de El Grado ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.716;42.385;Embalse de la Pena ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.677;42.123;Embalse de La Sotonera ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.677;42.123;Embalse de La Sotonera ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.677;42.123;Embalse de La Sotonera ;Huesca;Aragon;2003;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.638;42.288;Embalse de las Navas ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.638;42.288;Embalse de las Navas ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.19;42.33;Embalse de Mediano ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.19;42.33;Embalse de Mediano ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.266;41.695;Embalse de Santa Rita ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.266;41.695;Embalse de Santa Rita ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
0.266;41.695;Embalse de Santa Rita ;Huesca;Aragon;2001;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.266;41.695;Embalse de Santa Rita ;Huesca;Aragon;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.266;41.695;Embalse de Santa Rita ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.266;41.695;Embalse de Santa Rita ;Huesca;Aragon;2003;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.268;41.942;Embalse de Torrollon, Marcen ;Huesca;Aragon;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.274;41.705;Embalse del Pas ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.274;41.705;Embalse del Pas ;Huesca;Aragon;2001;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
0.274;41.705;Embalse del Pas ;Huesca;Aragon;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.023;41.753;Estanque de Codero ;Huesca;Aragon;2000;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.8;42;Gurrea de Gallego;Huesca;Aragon;2019;Jan;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
-0.284;42.728;Huesca;Huesca;Aragon;2003;Jul;Animalia;Amphibia;Salamandridae;Calotriton;Calotriton asper;Pyrenean Brook Newt
-0.65;42.8;Huesca;Huesca;Aragon;2009;Jul;Animalia;Mammalia;Gliridae;Eliomys;Eliomys quercinus;Garden Dormouse
-0.1;41.55;Huesca;Huesca;Aragon;2013;Apr;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
0.1;41.85;Huesca;Huesca;Aragon;2013;Aug;Animalia;Mammalia;Mustelidae;Meles;Meles meles;Eurasian Badger
-0.25;41.9;Huesca;Huesca;Aragon;2014;Mar;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
-0.7;42.75;Huesca;Huesca;Aragon;2015;Jul;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
-0.124;42.67;Huesca;Huesca;Aragon;2012;Jun;Animalia;Amphibia;Bufonidae;Bufo;Bufo spinosus;Spiny Toad
